gen_str,cif,model_name,spacegroup_number,relaxed_energy,relaxed_cif,e_above_hull
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
 In2
Spacegroup: P1
abc: 2.83 2.83 5.93
angles: 86.37 86.51 60.38
Sites (2)
In 0.501 0.499 0.249 1a
In 0.999 0.001 0.748 1a","# generated using pymatgen
data_In
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.83000000
_cell_length_b   2.83000000
_cell_length_c   5.93000000
_cell_angle_alpha   86.37000000
_cell_angle_beta   86.51000000
_cell_angle_gamma   60.38000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   In
_chemical_formula_sum   In2
_cell_volume   41.17974577
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  In  In0  1  0.50100000  0.49900000  0.24900000  1
  In  In1  1  0.99900000  0.00100000  0.74800000  1
",7b,1,-5.417369842529297,"# generated using pymatgen
data_In
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.28856924
_cell_length_b   3.28865934
_cell_length_c   5.93655001
_cell_angle_alpha   85.72579622
_cell_angle_beta   85.88690241
_cell_angle_gamma   60.56251330
_symmetry_Int_Tables_number   1
_chemical_formula_structural   In
_chemical_formula_sum   In2
_cell_volume   55.71345323
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  In  In0  1  0.50099144  0.49901437  0.24890316  1
  In  In1  1  0.99898187  0.00101390  0.74810585  1
",0.042998808735351446
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
 Al4Cu4
Spacegroup: P1
abc: 3.33 3.33 13.10
angles: 89.23 89.78 62.96
Sites (8)
Al 0.288 0.306 0.918 1a
Al 0.720 0.694 0.083 1a
Al 0.083 0.077 0.582 1a
Al 0.918 0.914 0.418 1a
Cu 0.210 0.201 0.250 1a
Cu 0.790 0.799 0.750 1a
Cu 0.419 0.414 0.125 1a
Cu 0.581 0.586 0.875 1a","# generated using pymatgen
data_AlCu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.33000000
_cell_length_b   3.33000000
_cell_length_c   13.10000000
_cell_angle_alpha   89.23000000
_cell_angle_beta   89.78000000
_cell_angle_gamma   62.96000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlCu
_chemical_formula_sum   'Al4 Cu4'
_cell_volume   129.37352103
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.28800000  0.30600000  0.91800000  1
  Al  Al1  1  0.72000000  0.69400000  0.08300000  1
  Al  Al2  1  0.08300000  0.07700000  0.58200000  1
  Al  Al3  1  0.91800000  0.91400000  0.41800000  1
  Cu  Cu4  1  0.21000000  0.20100000  0.25000000  1
  Cu  Cu5  1  0.79000000  0.79900000  0.75000000  1
  Cu  Cu6  1  0.41900000  0.41400000  0.12500000  1
  Cu  Cu7  1  0.58100000  0.58600000  0.87500000  1
",7b,1,-31.35150146484375,"# generated using pymatgen
data_AlCu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.71440629
_cell_length_b   2.68292721
_cell_length_c   16.38613810
_cell_angle_alpha   95.57769977
_cell_angle_beta   95.28563022
_cell_angle_gamma   71.55611068
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlCu
_chemical_formula_sum   'Al4 Cu4'
_cell_volume   112.42902620
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.25136820  0.26161009  0.93005623  1
  Al  Al1  1  0.74784836  0.74003559  0.07018938  1
  Al  Al2  1  0.24958690  0.24710590  0.57058629  1
  Al  Al3  1  0.74979164  0.75496102  0.42967020  1
  Cu  Cu4  1  0.06953776  0.07094155  0.30956875  1
  Cu  Cu5  1  0.92959578  0.93164953  0.69078935  1
  Cu  Cu6  1  0.42544582  0.41973864  0.18998014  1
  Cu  Cu7  1  0.57339743  0.58280166  0.81034058  1
",0.21688151489453134
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
 In8Cu4
Spacegroup: P1
abc: 4.98 7.48 8.77
angles: 72.30 89.94 89.94
Sites (12)
In 0.001 0.331 0.667 1a
In 0.503 0.832 0.334 1a
In 0.999 0.664 0.833 1a
In 0.502 0.165 0.666 1a
In 0.002 0.834 0.333 1a
In 0.500 0.333 0.167 1a
In 0.499 0.667 0.001 1a
In 0.000 0.167 0.500 1a
Cu 0.999 0.998 0.998 1a
Cu 0.499 0.498 0.502 1a
Cu 0.001 0.502 0.002 1a
Cu 0.500 0.998 0.498 1a","# generated using pymatgen
data_In2Cu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.98000000
_cell_length_b   7.48000000
_cell_length_c   8.77000000
_cell_angle_alpha   72.30000000
_cell_angle_beta   89.94000000
_cell_angle_gamma   89.94000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   In2Cu
_chemical_formula_sum   'In8 Cu4'
_cell_volume   311.22091457
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu0  1  0.99900000  0.99800000  0.99800000  1
  Cu  Cu1  1  0.49900000  0.49800000  0.50200000  1
  Cu  Cu2  1  0.00100000  0.50200000  0.00200000  1
  Cu  Cu3  1  0.50000000  0.99800000  0.49800000  1
  In  In4  1  0.00100000  0.33100000  0.66700000  1
  In  In5  1  0.50300000  0.83200000  0.33400000  1
  In  In6  1  0.99900000  0.66400000  0.83300000  1
  In  In7  1  0.50200000  0.16500000  0.66600000  1
  In  In8  1  0.00200000  0.83400000  0.33300000  1
  In  In9  1  0.50000000  0.33300000  0.16700000  1
  In  In10  1  0.49900000  0.66700000  0.00100000  1
  In  In11  1  0.00000000  0.16700000  0.50000000  1
",7b,1,-37.620697021484375,"# generated using pymatgen
data_In2Cu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.39849271
_cell_length_b   8.15046633
_cell_length_c   8.01329227
_cell_angle_alpha   65.87780096
_cell_angle_beta   89.76383463
_cell_angle_gamma   89.90859751
_symmetry_Int_Tables_number   1
_chemical_formula_structural   In2Cu
_chemical_formula_sum   'In8 Cu4'
_cell_volume   262.18642953
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu0  1  1.00172577  1.01865198  1.09115852  1
  Cu  Cu1  1  0.50144998  0.55569306  0.53500537  1
  Cu  Cu2  1  -0.00092091  0.33937724  0.07676983  1
  Cu  Cu3  1  0.50000532  0.86218800  0.61286018  1
  In  In4  1  0.00083854  0.33330407  0.75348913  1
  In  In5  1  0.50194853  0.79651592  0.13533194  1
  In  In6  1  1.00042036  0.91065630  0.80612834  1
  In  In7  1  0.50266070  0.20519821  0.56503585  1
  In  In8  1  0.00149119  0.78741578  0.46785076  1
  In  In9  1  0.49926512  0.13534589  0.22460159  1
  In  In10  1  0.49956075  0.54510519  -0.09530848  1
  In  In11  1  1.00347609  0.48774852  0.30837729  1
",0.06891075630487409
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
 In1Pt1
Spacegroup: P1
abc: 3.75 3.75 3.75
angles: 89.53 89.52 89.70
Sites (2)
In 0.243 0.247 0.243 1a
Pt 0.754 0.756 0.751 1a","# generated using pymatgen
data_InPt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.75000000
_cell_length_b   3.75000000
_cell_length_c   3.75000000
_cell_angle_alpha   89.53000000
_cell_angle_beta   89.52000000
_cell_angle_gamma   89.70000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   InPt
_chemical_formula_sum   'In1 Pt1'
_cell_volume   52.73004622
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  In  In0  1  0.24300000  0.24700000  0.24300000  1
  Pt  Pt1  1  0.75400000  0.75600000  0.75100000  1
",7b,1,-9.547411918640137,"# generated using pymatgen
data_InPt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.31094080
_cell_length_b   3.31085362
_cell_length_c   3.31064351
_cell_angle_alpha   89.73211604
_cell_angle_beta   89.71343761
_cell_angle_gamma   89.79074451
_symmetry_Int_Tables_number   1
_chemical_formula_structural   InPt
_chemical_formula_sum   'In1 Pt1'
_cell_volume   36.29031817
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  In  In0  1  0.24669506  0.25012125  0.24584249  1
  Pt  Pt1  1  0.75023323  0.75288862  0.74812441  1
",0.10923351567993222
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
 Al1Ni1
Spacegroup: P1
abc: 2.96 2.96 3.95
angles: 86.34 85.65 60.68
Sites (2)
Al 0.000 0.002 0.825 1a
Ni 0.501 0.501 0.499 1a","# generated using pymatgen
data_AlNi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.96000000
_cell_length_b   2.96000000
_cell_length_c   3.95000000
_cell_angle_alpha   86.34000000
_cell_angle_beta   85.65000000
_cell_angle_gamma   60.68000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlNi
_chemical_formula_sum   'Al1 Ni1'
_cell_volume   30.07382871
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.00000000  0.00200000  0.82500000  1
  Ni  Ni1  1  0.50100000  0.50100000  0.49900000  1
",7b,1,-10.84012222290039,"# generated using pymatgen
data_AlNi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.91229098
_cell_length_b   2.90826282
_cell_length_c   2.84357375
_cell_angle_alpha   90.08782196
_cell_angle_beta   90.04500591
_cell_angle_gamma   90.15978503
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlNi
_chemical_formula_sum   'Al1 Ni1'
_cell_volume   24.08410871
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  1.00124603  0.00103139  0.91216103  1
  Ni  Ni1  1  0.50106825  0.50101323  0.41118512  1
",0.0016351385498047932
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
 In2
Spacegroup: P1
abc: 4.38 4.38 4.38
angles: 80.42 80.42 80.42
Sites (2)
In 0.629 0.629 0.629 1a
In 0.913 0.913 0.913 1a","# generated using pymatgen
data_In
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.38000000
_cell_length_b   4.38000000
_cell_length_c   4.38000000
_cell_angle_alpha   80.42000000
_cell_angle_beta   80.42000000
_cell_angle_gamma   80.42000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   In
_chemical_formula_sum   In2
_cell_volume   80.86446858
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  In  In0  1  0.62900000  0.62900000  0.62900000  1
  In  In1  1  0.91300000  0.91300000  0.91300000  1
",7b,1,-5.443630695343018,"# generated using pymatgen
data_In
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.81043012
_cell_length_b   3.80268821
_cell_length_c   3.80318663
_cell_angle_alpha   88.35713917
_cell_angle_beta   88.34827353
_cell_angle_gamma   88.32226472
_symmetry_Int_Tables_number   1
_chemical_formula_structural   In
_chemical_formula_sum   In2
_cell_volume   55.03984177
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  In  In0  1  0.52171639  0.52197076  0.52179210  1
  In  In1  1  1.02031077  1.02002503  1.02012220  1
",0.029868382328491094
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
 Al4Zn4
Spacegroup: P1
abc: 4.77 4.81 7.63
angles: 86.49 89.99 89.98
Sites (8)
Al 0.364 0.356 0.383 1a
Al 0.392 0.375 0.879 1a
Al 0.891 0.366 0.379 1a
Al 0.863 0.365 0.863 1a
Zn 0.363 0.861 0.376 1a
Zn 0.374 0.862 0.875 1a
Zn 0.870 0.865 0.371 1a
Zn 0.863 0.873 0.870 1a","# generated using pymatgen
data_AlZn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.77000000
_cell_length_b   4.81000000
_cell_length_c   7.63000000
_cell_angle_alpha   86.49000000
_cell_angle_beta   89.99000000
_cell_angle_gamma   89.98000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlZn
_chemical_formula_sum   'Al4 Zn4'
_cell_volume   174.73202738
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.36400000  0.35600000  0.38300000  1
  Al  Al1  1  0.39200000  0.37500000  0.87900000  1
  Al  Al2  1  0.89100000  0.36600000  0.37900000  1
  Al  Al3  1  0.86300000  0.36500000  0.86300000  1
  Zn  Zn4  1  0.36300000  0.86100000  0.37600000  1
  Zn  Zn5  1  0.37400000  0.86200000  0.87500000  1
  Zn  Zn6  1  0.87000000  0.86500000  0.37100000  1
  Zn  Zn7  1  0.86300000  0.87300000  0.87000000  1
",7b,1,-19.48637962341309,"# generated using pymatgen
data_AlZn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.11615312
_cell_length_b   4.70911743
_cell_length_c   5.62271454
_cell_angle_alpha   76.70159138
_cell_angle_beta   89.56096565
_cell_angle_gamma   89.01226785
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlZn
_chemical_formula_sum   'Al4 Zn4'
_cell_volume   131.81260421
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.49323363  0.32658331  0.50533549  1
  Al  Al1  1  0.48076024  0.34450529  1.00015034  1
  Al  Al2  1  0.99299075  0.39899631  0.24786892  1
  Al  Al3  1  0.98019567  0.39046904  0.75178807  1
  Zn  Zn4  1  0.27977738  0.86789174  0.32662775  1
  Zn  Zn5  1  0.23584489  0.87250431  0.82786975  1
  Zn  Zn6  1  0.77890357  0.86053032  0.41761287  1
  Zn  Zn7  1  0.73604825  0.86115268  0.91652434  1
",0.06686226707336385
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
 Al1Cu1Sn1
Spacegroup: P1
abc: 4.32 4.32 4.32
angles: 89.99 89.97 60.04
Sites (3)
Al 0.002 0.004 0.997 1a
Cu 0.502 0.493 0.506 1a
Sn 0.502 0.496 0.999 1a","# generated using pymatgen
data_AlCuSn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.32000000
_cell_length_b   4.32000000
_cell_length_c   4.32000000
_cell_angle_alpha   89.99000000
_cell_angle_beta   89.97000000
_cell_angle_gamma   60.04000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlCuSn
_chemical_formula_sum   'Al1 Cu1 Sn1'
_cell_volume   69.84844127
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.00200000  0.00400000  0.99700000  1
  Cu  Cu1  1  0.50200000  0.49300000  0.50600000  1
  Sn  Sn2  1  0.50200000  0.49600000  0.99900000  1
",7b,1,-11.42807388305664,"# generated using pymatgen
data_AlCuSn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.10112226
_cell_length_b   4.93108406
_cell_length_c   4.04494820
_cell_angle_alpha   105.68752273
_cell_angle_beta   75.61280404
_cell_angle_gamma   98.34541654
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlCuSn
_chemical_formula_sum   'Al1 Cu1 Sn1'
_cell_volume   57.48137993
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  -0.00512039  0.06106864  0.84137256  1
  Cu  Cu1  1  0.64533595  0.28912356  0.48297025  1
  Sn  Sn2  1  0.36077816  0.64650913  1.17352028  1
",0.2843787893144527
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
 In2P4
Spacegroup: P1
abc: 3.72 4.36 11.57
angles: 89.98 88.82 75.88
Sites (6)
In 0.669 0.681 0.882 1a
In 0.328 0.319 0.120 1a
P 0.718 0.810 0.518 1a
P 0.293 0.191 0.481 1a
P 0.757 0.613 0.215 1a
P 0.243 0.386 0.786 1a","# generated using pymatgen
data_InP2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.72000000
_cell_length_b   4.36000000
_cell_length_c   11.57000000
_cell_angle_alpha   89.98000000
_cell_angle_beta   88.82000000
_cell_angle_gamma   75.88000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   InP2
_chemical_formula_sum   'In2 P4'
_cell_volume   181.94576546
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  In  In0  1  0.66900000  0.68100000  0.88200000  1
  In  In1  1  0.32800000  0.31900000  0.12000000  1
  P  P2  1  0.71800000  0.81000000  0.51800000  1
  P  P3  1  0.29300000  0.19100000  0.48100000  1
  P  P4  1  0.75700000  0.61300000  0.21500000  1
  P  P5  1  0.24300000  0.38600000  0.78600000  1
",7b,1,-25.340229034423828,"# generated using pymatgen
data_InP2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.25617615
_cell_length_b   4.24539326
_cell_length_c   9.99697182
_cell_angle_alpha   84.98946024
_cell_angle_beta   89.31865305
_cell_angle_gamma   60.68782922
_symmetry_Int_Tables_number   1
_chemical_formula_structural   InP2
_chemical_formula_sum   'In2 P4'
_cell_volume   156.80793854
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  In  In0  1  0.65542460  0.69550967  0.88618217  1
  In  In1  1  0.34074207  0.30124386  0.11498063  1
  P  P2  1  0.88941328  0.86825416  0.54732121  1
  P  P3  1  0.10354891  0.13867759  0.45423134  1
  P  P4  1  0.68276066  0.61846941  0.18434297  1
  P  P5  1  0.31423682  0.37723021  0.81721758  1
",0.4399229898182506
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
 Al1Cu1
Spacegroup: P1
abc: 2.78 2.78 3.70
angles: 72.48 72.53 89.84
Sites (2)
Al 0.748 0.747 0.712 1a
Cu 0.252 0.252 0.287 1a","# generated using pymatgen
data_AlCu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.78000000
_cell_length_b   2.78000000
_cell_length_c   3.70000000
_cell_angle_alpha   72.48000000
_cell_angle_beta   72.53000000
_cell_angle_gamma   89.84000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlCu
_chemical_formula_sum   'Al1 Cu1'
_cell_volume   25.88997929
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.74800000  0.74700000  0.71200000  1
  Cu  Cu1  1  0.25200000  0.25200000  0.28700000  1
",7b,1,-8.143570899963379,"# generated using pymatgen
data_AlCu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.78960321
_cell_length_b   2.78685568
_cell_length_c   3.47988142
_cell_angle_alpha   90.21944008
_cell_angle_beta   90.29528407
_cell_angle_gamma   90.39488780
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlCu
_chemical_formula_sum   'Al1 Cu1'
_cell_volume   27.05216526
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.74831490  0.74744303  0.74893792  1
  Cu  Cu1  1  0.25184905  0.25111943  0.25030303  1
",0.06403374801831063
